from_country,from_port_id,from_port,to_country,to_port_id,to_port,sea_distance
Brazil,20301,Rio Grande,Portugal,23428,Funchal,4430
Brazil,20301,Rio Grande,Tunisia,23495,Gabes,5933
Brazil,20301,Rio Grande,Romania,14470,Galatz,7018
Brazil,20301,Rio Grande,Poland,12543,Gdansk,6768
Brazil,20301,Rio Grande,Italy,11174,Genoa,5745
Brazil,20301,Rio Grande,Puerto Rico,13610,Guanica,4300
Brazil,20301,Rio Grande,Ecuador,29876,Guayaquil,4834
Brazil,20301,Rio Grande,Canada,22226,Halifax,5321
Brazil,20301,Rio Grande,Germany,224858,Hamburg,6204
Brazil,20301,Rio Grande,Finland,16485,Helsinki,7052
Brazil,20301,Rio Grande,Slovenia,24795,Izola,6542
Brazil,20301,Rio Grande,Russia,11771,Kaliningrad,6803
Brazil,20301,Rio Grande,Slovenia,21381,Koper,6542
Brazil,20301,Rio Grande,Finland,16737,Kotka,7107
Brazil,20301,Rio Grande,Cyprus,10136,Larnaca,6819
Brazil,20301,Rio Grande,Portugal,13012,Leixoes,5082
Brazil,20301,Rio Grande,United Kingdom,29002,Liverpool,5841
Brazil,20301,Rio Grande,United Kingdom,29239,London,5910
Brazil,20301,Rio Grande,United States,14635,Los Angeles,7401
Brazil,20301,Rio Grande,Sweden,20512,Lysekil,6386
Brazil,20301,Rio Grande,Mexico,14277,Manzanillo,6314
Brazil,20301,Rio Grande,Venezuela,19974,Maracaibo,4472
Brazil,20301,Rio Grande,Peru,10860,Matarani,3903
Brazil,20301,Rio Grande,Turkey,22522,Mersin,6859
Brazil,20301,Rio Grande,Monaco,21457,Monaco,5667
Brazil,20301,Rio Grande,Uruguay,17941,Montevideo,332
Brazil,20301,Rio Grande,Norway,27728,Narvik,6893
Brazil,20301,Rio Grande,United States,25007,New Jersey,5461
Brazil,20301,Rio Grande,Greece,21852,Piraeus,6379
Brazil,20301,Rio Grande,Slovenia,22770,Piran,6542
Brazil,20301,Rio Grande,Georgia,18682,Poti,7301
Brazil,20301,Rio Grande,Costa Rica,28781,Puerto Limon,5117
Brazil,20301,Rio Grande,Guatemala,29973,Puerto Quetzal,5826
Brazil,20301,Rio Grande,Croatia,24951,Rijeka,6506
Brazil,20301,Rio Grande,Germany,20072,Rostock,6611
Brazil,20301,Rio Grande,Brazil,20351,Salvador,1458
Brazil,20301,Rio Grande,Puerto Rico,13756,San Juan,4346
Brazil,20301,Rio Grande,Chile,27792,San Vicente,2743
Brazil,20301,Rio Grande,Brazil,27248,Santos,608
Brazil,20301,Rio Grande,Portugal,13390,Setubal,4942
Brazil,20301,Rio Grande,Croatia,21556,Split,6386
Brazil,20301,Rio Grande,Russia,18454,St Petersburg,7193
Brazil,20301,Rio Grande,Sweden,21206,Stockholm,6924
Brazil,20301,Rio Grande,Estonia,18867,Tallinn,7031
Brazil,20301,Rio Grande,Spain,18937,Valencia,5285
Brazil,20301,Rio Grande,Chile,28082,Valparaiso,2963
Brazil,20301,Rio Grande,Canada,25350,Vancouver,8540
Brazil,20301,Rio Grande,Bulgaria,20847,Varna,6847
Brazil,20301,Rio Grande,Italy,13176,Venice,6562
Brazil,20301,Rio Grande,Mexico,21451,Veracruz,5963
Brazil,20301,Rio Grande,Netherlands,23247,Vlissingen,5906
Germany,20072,Rostock,Turkey,246265,Ambarli,3806
Germany,20072,Rostock,Greece,21863,Aspropyrgos,3510
Germany,20072,Rostock,Panama,216593,Balboa,5292
Germany,20072,Rostock,Spain,17386,Barcelona,2536
Germany,20072,Rostock,Norway,26147,Bergen,566
Germany,20072,Rostock,Tunisia,23448,Bizerte,2764
Germany,20072,Rostock,Peru,30045,Callao,6632
Germany,20072,Rostock,Romania,14459,Constantza,4017
Germany,20072,Rostock,Panama,216592,Cristobal,5253
Germany,20072,Rostock,Ireland,29749,Dublin,1129
Germany,20072,Rostock,Ukraine,213737,Feodosia,4212
Germany,20072,Rostock,Portugal,23428,Funchal,2191
Germany,20072,Rostock,Tunisia,23495,Gabes,3056
Germany,20072,Rostock,Romania,14470,Galatz,4141
Germany,20072,Rostock,Poland,12543,Gdansk,277
Germany,20072,Rostock,Italy,11174,Genoa,2868
Germany,20072,Rostock,Puerto Rico,13610,Guanica,4445
Germany,20072,Rostock,Slovenia,24795,Izola,3665
Germany,20072,Rostock,Russia,11771,Kaliningrad,315
Germany,20072,Rostock,Slovenia,21381,Koper,3665
Germany,20072,Rostock,Portugal,13012,Leixoes,1590
Germany,20072,Rostock,United Kingdom,29002,Liverpool,1159
Germany,20072,Rostock,United Kingdom,29239,London,814
Germany,20072,Rostock,United States,14635,Los Angeles,8204
Germany,20072,Rostock,Sweden,20512,Lysekil,282
Germany,20072,Rostock,Mexico,14277,Manzanillo,7017
Germany,20072,Rostock,Venezuela,19974,Maracaibo,4914
Germany,20072,Rostock,Peru,10860,Matarani,7067
Germany,20072,Rostock,Turkey,22522,Mersin,3982
Germany,20072,Rostock,Monaco,21457,Monaco,2790
Germany,20072,Rostock,Uruguay,17941,Montevideo,6904
Germany,20072,Rostock,Norway,27728,Narvik,1168
Germany,20072,Rostock,United States,25007,New Jersey,3791
Germany,20072,Rostock,Greece,21852,Piraeus,3502
Germany,20072,Rostock,Slovenia,22770,Piran,3665
Germany,20072,Rostock,Guatemala,29973,Puerto Quetzal,6181
Germany,20072,Rostock,Puerto Rico,13756,San Juan,4334
Germany,20072,Rostock,Portugal,13390,Setubal,1772
Germany,20072,Rostock,Russia,18454,St Petersburg,721
Germany,20072,Rostock,Sweden,21206,Stockholm,454
Germany,20072,Rostock,Spain,18937,Valencia,2408
Germany,20072,Rostock,Italy,13176,Venice,3685
Germany,20072,Rostock,Mexico,21451,Veracruz,5478
Germany,20072,Rostock,Netherlands,23247,Vlissingen,763
Brazil,20351,Salvador,Denmark,10358,Aarhus,5085
Brazil,20351,Salvador,Turkey,246265,Ambarli,5297
Brazil,20351,Salvador,Greece,21863,Aspropyrgos,5001
Brazil,20351,Salvador,Panama,216593,Balboa,3599
Brazil,20351,Salvador,Spain,17386,Barcelona,4027
Brazil,20351,Salvador,Georgia,18137,Batumi,5898
Brazil,20351,Salvador,Norway,26147,Bergen,4996
Brazil,20351,Salvador,Tunisia,23448,Bizerte,4255
Brazil,20351,Salvador,Bulgaria,20826,Bourgas,5438
Brazil,20351,Salvador,France,18012,Brest,4139
Brazil,20351,Salvador,Colombia,28261,Buenaventura,3953
Brazil,20351,Salvador,Peru,30045,Callao,4939
Brazil,20351,Salvador,Colombia,28313,Cartagena,3325
Brazil,20351,Salvador,Romania,14459,Constantza,5508
Brazil,20351,Salvador,Denmark,10563,Copenhagen,5109
Brazil,20351,Salvador,Panama,216592,Cristobal,3560
Brazil,20351,Salvador,El Salvador,15107,Cutuco,4340
Brazil,20351,Salvador,Ireland,29749,Dublin,4368
Brazil,20351,Salvador,France,18326,Dunkirk,4459
Brazil,20351,Salvador,Ecuador,14226,Esmeraldas,4079
Brazil,20351,Salvador,Ukraine,213737,Feodosia,5703
Brazil,20351,Salvador,Portugal,23428,Funchal,3038
Brazil,20351,Salvador,Tunisia,23495,Gabes,4547
Brazil,20351,Salvador,Romania,14470,Galatz,5632
Brazil,20351,Salvador,Poland,12543,Gdansk,5375
Brazil,20351,Salvador,Italy,11174,Genoa,4359
Brazil,20351,Salvador,Puerto Rico,13610,Guanica,2906
Brazil,20351,Salvador,Ecuador,29876,Guayaquil,4436
Brazil,20351,Salvador,Canada,22226,Halifax,3927
Brazil,20351,Salvador,Germany,224858,Hamburg,4811
Brazil,20351,Salvador,Finland,16485,Helsinki,5659
Brazil,20351,Salvador,Slovenia,24795,Izola,5156
Brazil,20351,Salvador,Russia,11771,Kaliningrad,5410
Brazil,20351,Salvador,Slovenia,21381,Koper,5156
Brazil,20351,Salvador,Finland,16737,Kotka,5714
Brazil,20351,Salvador,Cyprus,10136,Larnaca,5433
Brazil,20351,Salvador,Portugal,13012,Leixoes,3690
Brazil,20351,Salvador,United Kingdom,29002,Liverpool,4447
Brazil,20351,Salvador,United Kingdom,29239,London,4517
Brazil,20351,Salvador,United States,14635,Los Angeles,6511
Brazil,20351,Salvador,Sweden,20512,Lysekil,4993
Brazil,20351,Salvador,Mexico,14277,Manzanillo,5324
Brazil,20351,Salvador,Venezuela,19974,Maracaibo,3076
Brazil,20351,Salvador,Peru,10860,Matarani,5287
Brazil,20351,Salvador,Turkey,22522,Mersin,5473
Brazil,20351,Salvador,Monaco,21457,Monaco,4281
Brazil,20351,Salvador,Uruguay,17941,Montevideo,1751
Brazil,20351,Salvador,Norway,27728,Narvik,5495
Brazil,20351,Salvador,United States,25007,New Jersey,4064
Brazil,20351,Salvador,Greece,21852,Piraeus,4993
Brazil,20351,Salvador,Slovenia,22770,Piran,5156
Brazil,20351,Salvador,Georgia,18682,Poti,5915
Brazil,20351,Salvador,Costa Rica,28781,Puerto Limon,3721
Brazil,20351,Salvador,Guatemala,29973,Puerto Quetzal,4488
Brazil,20351,Salvador,Croatia,24951,Rijeka,5120
Brazil,20351,Salvador,Germany,20072,Rostock,5218
Brazil,20351,Salvador,Puerto Rico,13756,San Juan,2950
Brazil,20351,Salvador,Chile,27792,San Vicente,4127
Brazil,20351,Salvador,Brazil,27248,Santos,936
Brazil,20351,Salvador,Portugal,13390,Setubal,3548
Brazil,20351,Salvador,Croatia,21556,Split,5000
Brazil,20351,Salvador,Russia,18454,St Petersburg,5800
Brazil,20351,Salvador,Sweden,21206,Stockholm,5531
Brazil,20351,Salvador,Estonia,18867,Tallinn,5638
Brazil,20351,Salvador,Spain,18937,Valencia,3899
Brazil,20351,Salvador,Chile,28082,Valparaiso,4347
Brazil,20351,Salvador,Canada,25350,Vancouver,7620
Brazil,20351,Salvador,Bulgaria,20847,Varna,5461
Brazil,20351,Salvador,Italy,13176,Venice,5176
Brazil,20351,Salvador,Mexico,21451,Veracruz,4569
Brazil,20351,Salvador,Netherlands,23247,Vlissingen,4513
Puerto Rico,13756,San Juan,Turkey,246265,Ambarli,5139
Puerto Rico,13756,San Juan,Spain,17386,Barcelona,3869
Puerto Rico,13756,San Juan,Tunisia,23448,Bizerte,4097
Puerto Rico,13756,San Juan,Romania,14459,Constantza,5350
Puerto Rico,13756,San Juan,Ukraine,213737,Feodosia,5545
Puerto Rico,13756,San Juan,Tunisia,23495,Gabes,4389
Puerto Rico,13756,San Juan,Romania,14470,Galatz,5474
Puerto Rico,13756,San Juan,Slovenia,24795,Izola,4998
Puerto Rico,13756,San Juan,Russia,11771,Kaliningrad,4526
Puerto Rico,13756,San Juan,Slovenia,21381,Koper,4998
Puerto Rico,13756,San Juan,United Kingdom,29002,Liverpool,3593
Puerto Rico,13756,San Juan,United Kingdom,29239,London,3807
Puerto Rico,13756,San Juan,United States,14635,Los Angeles,3943
Puerto Rico,13756,San Juan,Sweden,20512,Lysekil,4098
Puerto Rico,13756,San Juan,Venezuela,19974,Maracaibo,620
Puerto Rico,13756,San Juan,Turkey,22522,Mersin,5315
Puerto Rico,13756,San Juan,Uruguay,17941,Montevideo,4640
Puerto Rico,13756,San Juan,United States,25007,New Jersey,1406
Puerto Rico,13756,San Juan,Slovenia,22770,Piran,4998
Puerto Rico,13756,San Juan,Russia,18454,St Petersburg,4916
Puerto Rico,13756,San Juan,Sweden,21206,Stockholm,4647
Puerto Rico,13756,San Juan,Spain,18937,Valencia,3741
Chile,27792,San Vicente,Denmark,10358,Aarhus,7961
Chile,27792,San Vicente,Turkey,246265,Ambarli,8951
Chile,27792,San Vicente,Greece,21863,Aspropyrgos,8655
Chile,27792,San Vicente,Panama,216593,Balboa,2802
Chile,27792,San Vicente,Spain,17386,Barcelona,7681
Chile,27792,San Vicente,Georgia,18137,Batumi,9552
Chile,27792,San Vicente,Norway,26147,Bergen,7675
Chile,27792,San Vicente,Tunisia,23448,Bizerte,7909
Chile,27792,San Vicente,France,18012,Brest,7258
Chile,27792,San Vicente,Colombia,28261,Buenaventura,2586
Chile,27792,San Vicente,Peru,30045,Callao,1498
Chile,27792,San Vicente,Colombia,28313,Cartagena,3117
Chile,27792,San Vicente,Romania,14459,Constantza,9162
Chile,27792,San Vicente,Denmark,10563,Copenhagen,7985
Chile,27792,San Vicente,Panama,216592,Cristobal,2841
Chile,27792,San Vicente,El Salvador,15107,Cutuco,3116
Chile,27792,San Vicente,Ireland,29749,Dublin,7302
Chile,27792,San Vicente,France,18326,Dunkirk,7548
Chile,27792,San Vicente,Ecuador,14226,Esmeraldas,2399
Chile,27792,San Vicente,Ukraine,213737,Feodosia,9357
Chile,27792,San Vicente,Portugal,23428,Funchal,6580
Chile,27792,San Vicente,Tunisia,23495,Gabes,8201
Chile,27792,San Vicente,Romania,14470,Galatz,9286
Chile,27792,San Vicente,Poland,12543,Gdansk,8251
Chile,27792,San Vicente,Italy,11174,Genoa,8013
Chile,27792,San Vicente,Puerto Rico,13610,Guanica,3758
Chile,27792,San Vicente,Ecuador,29876,Guayaquil,2172
Chile,27792,San Vicente,Germany,224858,Hamburg,7895
Chile,27792,San Vicente,Finland,16485,Helsinki,8535
Chile,27792,San Vicente,Slovenia,24795,Izola,8810
Chile,27792,San Vicente,Russia,11771,Kaliningrad,8286
Chile,27792,San Vicente,Slovenia,21381,Koper,8810
Chile,27792,San Vicente,Finland,16737,Kotka,8590
Chile,27792,San Vicente,Cyprus,10136,Larnaca,9087
Chile,27792,San Vicente,Portugal,13012,Leixoes,7031
Chile,27792,San Vicente,United Kingdom,29002,Liverpool,7381
Chile,27792,San Vicente,United Kingdom,29239,London,7601
Chile,27792,San Vicente,United States,14635,Los Angeles,4934
Chile,27792,San Vicente,Sweden,20512,Lysekil,7858
Chile,27792,San Vicente,Mexico,14277,Manzanillo,3789
Chile,27792,San Vicente,Venezuela,19974,Maracaibo,3517
Chile,27792,San Vicente,Peru,10860,Matarani,1186
Chile,27792,San Vicente,Turkey,22522,Mersin,9127
Chile,27792,San Vicente,Monaco,21457,Monaco,7935
Chile,27792,San Vicente,Uruguay,17941,Montevideo,2505
Chile,27792,San Vicente,Norway,27728,Narvik,8076
Chile,27792,San Vicente,United States,25007,New Jersey,4820
Chile,27792,San Vicente,Greece,21852,Piraeus,8647
Chile,27792,San Vicente,Slovenia,22770,Piran,8810
Chile,27792,San Vicente,Georgia,18682,Poti,9569
Chile,27792,San Vicente,Costa Rica,28781,Puerto Limon,3033
Chile,27792,San Vicente,Guatemala,29973,Puerto Quetzal,3199
Chile,27792,San Vicente,Croatia,24951,Rijeka,8774
Chile,27792,San Vicente,Germany,20072,Rostock,8094
Chile,27792,San Vicente,Puerto Rico,13756,San Juan,3833
Chile,27792,San Vicente,Portugal,13390,Setubal,7011
Chile,27792,San Vicente,Croatia,21556,Split,8654
Chile,27792,San Vicente,Russia,18454,St Petersburg,8676
Chile,27792,San Vicente,Sweden,21206,Stockholm,8407
Chile,27792,San Vicente,Estonia,18867,Tallinn,8514
Chile,27792,San Vicente,Spain,18937,Valencia,7553
Chile,27792,San Vicente,Chile,28082,Valparaiso,236
Chile,27792,San Vicente,Italy,13176,Venice,8830
Chile,27792,San Vicente,Mexico,21451,Veracruz,4251
Chile,27792,San Vicente,Netherlands,23247,Vlissingen,7597
Brazil,27248,Santos,Denmark,10358,Aarhus,5957
Brazil,27248,Santos,Turkey,246265,Ambarli,6162
Brazil,27248,Santos,Greece,21863,Aspropyrgos,5866
Brazil,27248,Santos,Panama,216593,Balboa,4472
Brazil,27248,Santos,Spain,17386,Barcelona,4892
Brazil,27248,Santos,Georgia,18137,Batumi,6763
Brazil,27248,Santos,Norway,26147,Bergen,5873
Brazil,27248,Santos,Tunisia,23448,Bizerte,5120
Brazil,27248,Santos,Bulgaria,20826,Bourgas,6303
Brazil,27248,Santos,France,18012,Brest,5011
Brazil,27248,Santos,Colombia,28261,Buenaventura,4826
Brazil,27248,Santos,Peru,30045,Callao,4760
Brazil,27248,Santos,Colombia,28313,Cartagena,4199
Brazil,27248,Santos,Romania,14459,Constantza,6373
Brazil,27248,Santos,Denmark,10563,Copenhagen,5981
Brazil,27248,Santos,Panama,216592,Cristobal,4433
Brazil,27248,Santos,El Salvador,15107,Cutuco,5213
Brazil,27248,Santos,Ireland,29749,Dublin,5241
Brazil,27248,Santos,France,18326,Dunkirk,5331
Brazil,27248,Santos,Ecuador,14226,Esmeraldas,4952
Brazil,27248,Santos,Ukraine,213737,Feodosia,6568
Brazil,27248,Santos,Portugal,23428,Funchal,3907
Brazil,27248,Santos,Tunisia,23495,Gabes,5412
Brazil,27248,Santos,Romania,14470,Galatz,6497
Brazil,27248,Santos,Poland,12543,Gdansk,6247
Brazil,27248,Santos,Italy,11174,Genoa,5224
Brazil,27248,Santos,Puerto Rico,13610,Guanica,3779
Brazil,27248,Santos,Ecuador,29876,Guayaquil,5309
Brazil,27248,Santos,Canada,22226,Halifax,4800
Brazil,27248,Santos,Germany,224858,Hamburg,5683
Brazil,27248,Santos,Finland,16485,Helsinki,6531
Brazil,27248,Santos,Slovenia,24795,Izola,6021
Brazil,27248,Santos,Russia,11771,Kaliningrad,6282
Brazil,27248,Santos,Slovenia,21381,Koper,6021
Brazil,27248,Santos,Finland,16737,Kotka,6586
Brazil,27248,Santos,Cyprus,10136,Larnaca,6298
Brazil,27248,Santos,Portugal,13012,Leixoes,4561
Brazil,27248,Santos,United Kingdom,29002,Liverpool,5320
Brazil,27248,Santos,United Kingdom,29239,London,5389
Brazil,27248,Santos,United States,14635,Los Angeles,7384
Brazil,27248,Santos,Sweden,20512,Lysekil,5865
Brazil,27248,Santos,Mexico,14277,Manzanillo,6197
Brazil,27248,Santos,Venezuela,19974,Maracaibo,3951
Brazil,27248,Santos,Peru,10860,Matarani,4472
Brazil,27248,Santos,Turkey,22522,Mersin,6338
Brazil,27248,Santos,Monaco,21457,Monaco,5146
Brazil,27248,Santos,Uruguay,17941,Montevideo,901
Brazil,27248,Santos,Norway,27728,Narvik,6372
Brazil,27248,Santos,United States,25007,New Jersey,4937
Brazil,27248,Santos,Greece,21852,Piraeus,5858
Brazil,27248,Santos,Slovenia,22770,Piran,6021
Brazil,27248,Santos,Georgia,18682,Poti,6780
Brazil,27248,Santos,Costa Rica,28781,Puerto Limon,4595
Brazil,27248,Santos,Guatemala,29973,Puerto Quetzal,5361
Brazil,27248,Santos,Croatia,24951,Rijeka,5985
Brazil,27248,Santos,Germany,20072,Rostock,6090
Brazil,27248,Santos,Puerto Rico,13756,San Juan,3823
Brazil,27248,Santos,Chile,27792,San Vicente,3312
Brazil,27248,Santos,Portugal,13390,Setubal,4418
Brazil,27248,Santos,Croatia,21556,Split,5865
Brazil,27248,Santos,Russia,18454,St Petersburg,6672
Brazil,27248,Santos,Sweden,21206,Stockholm,6403
Brazil,27248,Santos,Estonia,18867,Tallinn,6510
Brazil,27248,Santos,Spain,18937,Valencia,4764
Brazil,27248,Santos,Chile,28082,Valparaiso,3532
Brazil,27248,Santos,Canada,25350,Vancouver,8493
Brazil,27248,Santos,Bulgaria,20847,Varna,6326
Brazil,27248,Santos,Italy,13176,Venice,6041
Brazil,27248,Santos,Mexico,21451,Veracruz,5442
Brazil,27248,Santos,Netherlands,23247,Vlissingen,5385
Portugal,13390,Setubal,Turkey,246265,Ambarli,2069
Portugal,13390,Setubal,Spain,17386,Barcelona,799
Portugal,13390,Setubal,Tunisia,23448,Bizerte,1027
Portugal,13390,Setubal,Romania,14459,Constantza,2280
Portugal,13390,Setubal,Ukraine,213737,Feodosia,2475
Portugal,13390,Setubal,Tunisia,23495,Gabes,1319
Portugal,13390,Setubal,Romania,14470,Galatz,2404
Portugal,13390,Setubal,Puerto Rico,13610,Guanica,3271
Portugal,13390,Setubal,Slovenia,24795,Izola,1928
Portugal,13390,Setubal,Russia,11771,Kaliningrad,1964
Portugal,13390,Setubal,Slovenia,21381,Koper,1928
Portugal,13390,Setubal,United Kingdom,29002,Liverpool,1017
Portugal,13390,Setubal,United Kingdom,29239,London,1071
Portugal,13390,Setubal,United States,14635,Los Angeles,7121
Portugal,13390,Setubal,Sweden,20512,Lysekil,1547
Portugal,13390,Setubal,Venezuela,19974,Maracaibo,3740
Portugal,13390,Setubal,Turkey,22522,Mersin,2245
Portugal,13390,Setubal,Uruguay,17941,Montevideo,5234
Portugal,13390,Setubal,United States,25007,New Jersey,3011
Portugal,13390,Setubal,Slovenia,22770,Piran,1928
Portugal,13390,Setubal,Puerto Rico,13756,San Juan,3199
Portugal,13390,Setubal,Russia,18454,St Petersburg,2354
Portugal,13390,Setubal,Sweden,21206,Stockholm,2085
Portugal,13390,Setubal,Spain,18937,Valencia,671
Algeria,15990,Skikda,Denmark,10358,Aarhus,2490
Algeria,15990,Skikda,Turkey,246265,Ambarli,1190
Algeria,15990,Skikda,Belgium,19057,Antwerp,1968
Algeria,15990,Skikda,Greece,21863,Aspropyrgos,900
Algeria,15990,Skikda,Argentina,14113,Bahia Blanca,6169
Algeria,15990,Skikda,Panama,216593,Balboa,4966
Algeria,15990,Skikda,Spain,17386,Barcelona,349
Algeria,15990,Skikda,Georgia,18137,Batumi,1791
Algeria,15990,Skikda,Norway,26147,Bergen,2414
Algeria,15990,Skikda,Tunisia,23448,Bizerte,154
Algeria,15990,Skikda,Bulgaria,20826,Bourgas,1331
Algeria,15990,Skikda,France,18012,Brest,1544
Algeria,15990,Skikda,Colombia,28261,Buenaventura,5320
Algeria,15990,Skikda,Argentina,26670,Buenos Aires,5891
Algeria,15990,Skikda,Peru,30045,Callao,6306
Algeria,15990,Skikda,Colombia,28313,Cartagena,4701
Algeria,15990,Skikda,Romania,14459,Constantza,1401
Algeria,15990,Skikda,Denmark,10563,Copenhagen,2514
Algeria,15990,Skikda,Panama,216592,Cristobal,4927
Algeria,15990,Skikda,El Salvador,15107,Cutuco,5707
Algeria,15990,Skikda,Ireland,29749,Dublin,1798
Algeria,15990,Skikda,France,18326,Dunkirk,1864
Algeria,15990,Skikda,Ecuador,14226,Esmeraldas,5446
Algeria,15990,Skikda,Ukraine,213737,Feodosia,1596
Algeria,15990,Skikda,Portugal,23428,Funchal,1210
Algeria,15990,Skikda,Tunisia,23495,Gabes,446
Algeria,15990,Skikda,Romania,14470,Galatz,1525
Algeria,15990,Skikda,Poland,12543,Gdansk,2780
Algeria,15990,Skikda,Italy,11174,Genoa,460
Algeria,15990,Skikda,Puerto Rico,13610,Guanica,4025
Algeria,15990,Skikda,Ecuador,29876,Guayaquil,5803
Algeria,15990,Skikda,Canada,22226,Halifax,3316
Algeria,15990,Skikda,Germany,224858,Hamburg,2216
Algeria,15990,Skikda,Finland,16485,Helsinki,3064
Algeria,15990,Skikda,Portugal,18433,Horta,1726
Algeria,15990,Skikda,Slovenia,24795,Izola,1063
Algeria,15990,Skikda,Russia,11771,Kaliningrad,2815
Algeria,15990,Skikda,Slovenia,21381,Koper,1063
Algeria,15990,Skikda,Finland,16737,Kotka,3119
Algeria,15990,Skikda,Cyprus,10136,Larnaca,1332
Algeria,15990,Skikda,Portugal,13012,Leixoes,1056
Algeria,15990,Skikda,United Kingdom,29002,Liverpool,1868
Algeria,15990,Skikda,United Kingdom,29239,London,1922
Algeria,15990,Skikda,United States,14635,Los Angeles,7878
Algeria,15990,Skikda,Sweden,20512,Lysekil,2398
Algeria,15990,Skikda,Mexico,14277,Manzanillo,6691
Algeria,15990,Skikda,Venezuela,19974,Maracaibo,4487
Algeria,15990,Skikda,Peru,10860,Matarani,6741
Algeria,15990,Skikda,Turkey,22522,Mersin,1372
Algeria,15990,Skikda,Monaco,21457,Monaco,410
Algeria,15990,Skikda,Uruguay,17941,Montevideo,5794
Algeria,15990,Skikda,Norway,27728,Narvik,3010
Algeria,15990,Skikda,United States,25007,New Jersey,3815
Algeria,15990,Skikda,Greece,21852,Piraeus,892
Algeria,15990,Skikda,Slovenia,22770,Piran,1063
Algeria,15990,Skikda,Portugal,18476,Ponta Delgada,1584
Algeria,15990,Skikda,Georgia,18682,Poti,1808
Algeria,15990,Skikda,Costa Rica,28781,Puerto Limon,5060
Algeria,15990,Skikda,Guatemala,29973,Puerto Quetzal,5855
Algeria,15990,Skikda,Croatia,24951,Rijeka,1028
Algeria,15990,Skikda,Brazil,20301,Rio Grande,5500
Algeria,15990,Skikda,Germany,20072,Rostock,2623
Algeria,15990,Skikda,Brazil,20351,Salvador,4114
Algeria,15990,Skikda,Puerto Rico,13756,San Juan,3956
Algeria,15990,Skikda,Chile,27792,San Vicente,7768
Algeria,15990,Skikda,Brazil,27248,Santos,4979
Algeria,15990,Skikda,Portugal,13390,Setubal,886
Algeria,15990,Skikda,Croatia,21556,Split,907
Algeria,15990,Skikda,Russia,18454,St Petersburg,3205
Algeria,15990,Skikda,Sweden,21206,Stockholm,2936
Algeria,15990,Skikda,Estonia,18867,Tallinn,3043
Algeria,15990,Skikda,Spain,18937,Valencia,380
Algeria,15990,Skikda,Chile,28082,Valparaiso,7581
Algeria,15990,Skikda,Canada,25350,Vancouver,8987
Algeria,15990,Skikda,Bulgaria,20847,Varna,1354
Algeria,15990,Skikda,Italy,13176,Venice,1083
Algeria,15990,Skikda,Mexico,21451,Veracruz,5421
Algeria,15990,Skikda,Netherlands,23247,Vlissingen,1918
Algeria,15990,Skikda,Belgium,19473,Zeebrugge,1897
Croatia,21556,Split,Denmark,10358,Aarhus,3376
Croatia,21556,Split,Turkey,246265,Ambarli,976
Croatia,21556,Split,Greece,21863,Aspropyrgos,686
Croatia,21556,Split,Panama,216593,Balboa,5852
Croatia,21556,Split,Spain,17386,Barcelona,1140
Croatia,21556,Split,Georgia,18137,Batumi,1577
Croatia,21556,Split,Norway,26147,Bergen,3300
Croatia,21556,Split,Tunisia,23448,Bizerte,758
Croatia,21556,Split,France,18012,Brest,2430
Croatia,21556,Split,Peru,30045,Callao,7192
Croatia,21556,Split,Romania,14459,Constantza,1187
Croatia,21556,Split,Denmark,10563,Copenhagen,3400
Croatia,21556,Split,Panama,216592,Cristobal,5813
Croatia,21556,Split,El Salvador,15107,Cutuco,6593
Croatia,21556,Split,Ireland,29749,Dublin,2684
Croatia,21556,Split,France,18326,Dunkirk,2750
Croatia,21556,Split,Ecuador,14226,Esmeraldas,6332
Croatia,21556,Split,Ukraine,213737,Feodosia,1382
Croatia,21556,Split,Portugal,23428,Funchal,2096
Croatia,21556,Split,Tunisia,23495,Gabes,808
Croatia,21556,Split,Romania,14470,Galatz,1311
Croatia,21556,Split,Poland,12543,Gdansk,3666
Croatia,21556,Split,Italy,11174,Genoa,951
Croatia,21556,Split,Puerto Rico,13610,Guanica,4911
Croatia,21556,Split,Ecuador,29876,Guayaquil,6689
Croatia,21556,Split,Germany,224858,Hamburg,3102
Croatia,21556,Split,Finland,16485,Helsinki,3950
Croatia,21556,Split,Slovenia,24795,Izola,216
Croatia,21556,Split,Russia,11771,Kaliningrad,3701
Croatia,21556,Split,Slovenia,21381,Koper,216
Croatia,21556,Split,Finland,16737,Kotka,4005
Croatia,21556,Split,Cyprus,10136,Larnaca,1123
Croatia,21556,Split,Portugal,13012,Leixoes,1942
Croatia,21556,Split,United Kingdom,29002,Liverpool,2754
Croatia,21556,Split,United Kingdom,29239,London,2808
Croatia,21556,Split,United States,14635,Los Angeles,8764
Croatia,21556,Split,Sweden,20512,Lysekil,3284
Croatia,21556,Split,Mexico,14277,Manzanillo,7577
Croatia,21556,Split,Venezuela,19974,Maracaibo,5373
Croatia,21556,Split,Peru,10860,Matarani,7627
Croatia,21556,Split,Turkey,22522,Mersin,1158
Croatia,21556,Split,Monaco,21457,Monaco,979
Croatia,21556,Split,Uruguay,17941,Montevideo,6680
Croatia,21556,Split,Norway,27728,Narvik,3896
Croatia,21556,Split,United States,25007,New Jersey,4701
Croatia,21556,Split,Greece,21852,Piraeus,678
Croatia,21556,Split,Slovenia,22770,Piran,216
